timestamp,current_mA,power_mW,voltage_V
2026-06-10T01:39:11.387Z,0,0,3.3
2026-06-10T01:39:11.589Z,0,0,3.3
2026-06-10T01:39:11.791Z,0,0,3.3
2026-06-10T01:39:11.994Z,0,0,3.3
2026-06-10T01:39:12.196Z,0,0,3.3
2026-06-10T01:39:12.397Z,0.01,0.033,3.3
2026-06-10T01:39:12.600Z,0.01,0.033,3.3
2026-06-10T01:39:12.799Z,0.01,0.033,3.3
2026-06-10T01:39:13.000Z,0.01,0.033,3.3
2026-06-10T01:39:13.201Z,0.01,0.033,3.3
2026-06-10T01:39:13.401Z,0.01,0.033,3.3
2026-06-10T01:39:13.603Z,0.02,0.066,3.3
2026-06-10T01:39:13.803Z,0.02,0.066,3.3
2026-06-10T01:39:14.005Z,0.02,0.066,3.3
2026-06-10T01:39:14.206Z,0.01,0.033,3.3
2026-06-10T01:39:14.407Z,0.01,0.033,3.3
2026-06-10T01:39:14.608Z,0.01,0.033,3.3
2026-06-10T01:39:14.809Z,0.01,0.033,3.3
2026-06-10T01:39:15.009Z,0.02,0.066,3.3
2026-06-10T01:39:15.211Z,0.02,0.066,3.3
2026-06-10T01:39:15.412Z,0.01,0.033,3.3
2026-06-10T01:39:15.615Z,0.01,0.033,3.3
2026-06-10T01:39:15.816Z,0.01,0.033,3.3
2026-06-10T01:39:16.017Z,0.02,0.066,3.3
2026-06-10T01:39:16.218Z,0.02,0.066,3.3
2026-06-10T01:39:16.420Z,0.01,0.033,3.3
2026-06-10T01:39:16.622Z,0.01,0.033,3.3
2026-06-10T01:39:16.823Z,0.01,0.033,3.3
2026-06-10T01:39:17.024Z,0.02,0.066,3.3
2026-06-10T01:39:17.225Z,0.02,0.066,3.3
2026-06-10T01:39:17.425Z,0.02,0.066,3.3
2026-06-10T01:39:17.628Z,0.01,0.033,3.3
2026-06-10T01:39:17.829Z,0.01,0.033,3.3
2026-06-10T01:39:18.031Z,0.02,0.066,3.3
2026-06-10T01:39:18.233Z,0.02,0.066,3.3
2026-06-10T01:39:18.435Z,0.01,0.033,3.3
2026-06-10T01:39:18.637Z,0.01,0.033,3.3
2026-06-10T01:39:18.838Z,0.01,0.033,3.3
2026-06-10T01:39:19.038Z,0.01,0.033,3.3
2026-06-10T01:39:19.240Z,0.02,0.066,3.3
2026-06-10T01:39:19.441Z,0.01,0.033,3.3
2026-06-10T01:39:19.643Z,0.01,0.033,3.3
2026-06-10T01:39:19.843Z,0.01,0.033,3.3
2026-06-10T01:39:20.045Z,0.01,0.033,3.3
2026-06-10T01:39:20.246Z,0.02,0.066,3.3
2026-06-10T01:39:20.447Z,0.02,0.066,3.3
2026-06-10T01:39:20.648Z,0.02,0.066,3.3
2026-06-10T01:39:20.849Z,0.02,0.066,3.3
2026-06-10T01:39:21.050Z,0.01,0.033,3.3
2026-06-10T01:39:21.252Z,0.01,0.033,3.3
2026-06-10T01:39:21.454Z,0.01,0.033,3.3
2026-06-10T01:39:21.655Z,0.02,0.066,3.3
2026-06-10T01:39:21.856Z,0.02,0.066,3.3
2026-06-10T01:39:22.057Z,0.02,0.066,3.3
2026-06-10T01:39:22.258Z,0.01,0.033,3.3
2026-06-10T01:39:22.458Z,0.02,0.066,3.3
2026-06-10T01:39:22.659Z,0.02,0.066,3.3
2026-06-10T01:39:22.860Z,0.02,0.066,3.3
2026-06-10T01:39:23.061Z,0.02,0.066,3.3
2026-06-10T01:39:23.262Z,0.01,0.033,3.3
2026-06-10T01:39:23.464Z,0.01,0.033,3.3
2026-06-10T01:39:23.666Z,0.01,0.033,3.3
2026-06-10T01:39:23.866Z,0.02,0.066,3.3
2026-06-10T01:39:24.068Z,0.01,0.033,3.3
2026-06-10T01:39:24.268Z,0.01,0.033,3.3
2026-06-10T01:39:24.471Z,0.02,0.066,3.3
2026-06-10T01:39:24.673Z,0.02,0.066,3.3
2026-06-10T01:39:24.873Z,0.02,0.066,3.3
2026-06-10T01:39:25.075Z,0.02,0.066,3.3
2026-06-10T01:39:25.277Z,0.02,0.066,3.3
2026-06-10T01:39:25.477Z,0.01,0.033,3.3
2026-06-10T01:39:25.679Z,0.02,0.066,3.3
2026-06-10T01:39:25.881Z,0.01,0.033,3.3
2026-06-10T01:39:26.083Z,0.01,0.033,3.3
2026-06-10T01:39:26.285Z,0.02,0.066,3.3
2026-06-10T01:39:26.487Z,0.02,0.066,3.3
2026-06-10T01:39:26.687Z,0.02,0.066,3.3
2026-06-10T01:39:26.891Z,0.01,0.033,3.3
2026-06-10T01:39:27.091Z,0.01,0.033,3.3
2026-06-10T01:39:27.294Z,0.01,0.033,3.3
2026-06-10T01:39:27.495Z,0.01,0.033,3.3
2026-06-10T01:39:27.696Z,0.01,0.033,3.3
2026-06-10T01:39:27.897Z,0.01,0.033,3.3
2026-06-10T01:39:28.098Z,0,0,3.3
2026-06-10T01:39:28.300Z,0,0,3.3
2026-06-10T01:39:28.502Z,0.01,0.033,3.3
2026-06-10T01:39:28.703Z,0.01,0.033,3.3
2026-06-10T01:39:28.904Z,0.01,0.033,3.3
2026-06-10T01:39:29.105Z,0,0,3.3
2026-06-10T01:39:29.306Z,0,0,3.3
2026-06-10T01:39:29.508Z,0,0,3.3
2026-06-10T01:39:29.709Z,0.01,0.033,3.3
2026-06-10T01:39:29.909Z,0,0,3.3
2026-06-10T01:39:30.111Z,0.01,0.033,3.3
2026-06-10T01:39:30.312Z,0,0,3.3
2026-06-10T01:39:30.512Z,0.01,0.033,3.3
2026-06-10T01:39:30.713Z,0.01,0.033,3.3
2026-06-10T01:39:30.914Z,0.01,0.033,3.3
2026-06-10T01:39:31.115Z,0.01,0.033,3.3
2026-06-10T01:39:31.316Z,0.01,0.033,3.3
2026-06-10T01:39:31.517Z,0.01,0.033,3.3
2026-06-10T01:39:31.719Z,0.01,0.033,3.3
2026-06-10T01:39:31.920Z,0.01,0.033,3.3
2026-06-10T01:39:32.121Z,0.01,0.033,3.3
2026-06-10T01:39:32.322Z,0.01,0.033,3.3
2026-06-10T01:39:32.523Z,0.02,0.066,3.3
2026-06-10T01:39:32.725Z,0.02,0.066,3.3
2026-06-10T01:39:32.927Z,0.02,0.066,3.3
2026-06-10T01:39:33.129Z,0.02,0.066,3.3
2026-06-10T01:39:33.329Z,0.01,0.033,3.3
2026-06-10T01:39:33.530Z,0.01,0.033,3.3
2026-06-10T01:39:33.733Z,0.02,0.066,3.3
2026-06-10T01:39:33.935Z,0.02,0.066,3.3
2026-06-10T01:39:34.136Z,0.01,0.033,3.3
2026-06-10T01:39:34.336Z,0.01,0.033,3.3
2026-06-10T01:39:34.538Z,0.01,0.033,3.3
2026-06-10T01:39:34.739Z,0.02,0.066,3.3
2026-06-10T01:39:34.941Z,0.02,0.066,3.3
2026-06-10T01:39:35.143Z,0.01,0.033,3.3
2026-06-10T01:39:35.344Z,0.01,0.033,3.3
2026-06-10T01:39:35.545Z,0.01,0.033,3.3
2026-06-10T01:39:35.746Z,0.01,0.033,3.3
2026-06-10T01:39:35.949Z,0.01,0.033,3.3
2026-06-10T01:39:36.151Z,0.01,0.033,3.3
2026-06-10T01:39:36.354Z,0.02,0.066,3.3
2026-06-10T01:39:36.555Z,0.02,0.066,3.3
2026-06-10T01:39:36.757Z,0.02,0.066,3.3
2026-06-10T01:39:36.960Z,0.02,0.066,3.3
2026-06-10T01:39:37.161Z,0.01,0.033,3.3
2026-06-10T01:39:37.364Z,0.01,0.033,3.3
2026-06-10T01:39:37.565Z,0.02,0.066,3.3
2026-06-10T01:39:37.766Z,0.02,0.066,3.3
2026-06-10T01:39:37.968Z,0.02,0.066,3.3
2026-06-10T01:39:38.170Z,0.02,0.066,3.3
2026-06-10T01:39:38.372Z,0.01,0.033,3.3
2026-06-10T01:39:38.572Z,0.01,0.033,3.3
2026-06-10T01:39:38.775Z,0.01,0.033,3.3
2026-06-10T01:39:38.977Z,0.01,0.033,3.3
2026-06-10T01:39:39.179Z,0.01,0.033,3.3
2026-06-10T01:39:39.380Z,0.01,0.033,3.3
2026-06-10T01:39:39.582Z,0.52,1.716,3.3
2026-06-10T01:39:39.783Z,39.23,129.459,3.3
2026-06-10T01:39:39.985Z,63.87,210.771,3.3
2026-06-10T01:39:40.186Z,65.24,215.292,3.3
2026-06-10T01:39:40.389Z,65.28,215.424,3.3
2026-06-10T01:39:40.590Z,72.2,238.26,3.3
2026-06-10T01:39:40.791Z,70.25,231.825,3.3
2026-06-10T01:39:40.993Z,57.88,191.004,3.3
2026-06-10T01:39:41.195Z,54.85,181.005,3.3
2026-06-10T01:39:41.395Z,51.65,170.445,3.3
2026-06-10T01:39:41.597Z,53.78,177.474,3.3
2026-06-10T01:39:41.799Z,61.26,202.158,3.3
2026-06-10T01:39:42.000Z,68.41,225.753,3.3
2026-06-10T01:39:42.201Z,67.69,223.377,3.3
2026-06-10T01:39:42.403Z,62.53,206.349,3.3
2026-06-10T01:39:42.604Z,63.24,208.692,3.3
2026-06-10T01:39:42.806Z,64.71,213.543,3.3
2026-06-10T01:39:43.007Z,64.87,214.071,3.3
2026-06-10T01:39:43.210Z,64.01,211.233,3.3
2026-06-10T01:39:43.411Z,64.78,213.774,3.3
2026-06-10T01:39:43.611Z,93.58,308.814,3.3
2026-06-10T01:39:43.813Z,134.77,444.741,3.3
2026-06-10T01:39:44.016Z,117.87,388.971,3.3
2026-06-10T01:39:44.219Z,102.11,336.963,3.3
2026-06-10T01:39:44.420Z,112.77,372.141,3.3
2026-06-10T01:39:44.621Z,116.22,383.526,3.3
2026-06-10T01:39:44.822Z,105.58,348.414,3.3
2026-06-10T01:39:45.023Z,100.48,331.584,3.3
2026-06-10T01:39:45.225Z,99.26,327.558,3.3
2026-06-10T01:39:45.426Z,98.61,325.413,3.3
2026-06-10T01:39:45.627Z,99.79,329.307,3.3
2026-06-10T01:39:45.827Z,113,372.9,3.3
2026-06-10T01:39:46.029Z,120.29,396.957,3.3
2026-06-10T01:39:46.231Z,108.6,358.38,3.3
2026-06-10T01:39:46.432Z,94.82,312.906,3.3
2026-06-10T01:39:46.634Z,93.05,307.065,3.3
2026-06-10T01:39:46.836Z,92.66,305.778,3.3
2026-06-10T01:39:47.038Z,94.36,311.388,3.3
2026-06-10T01:39:47.239Z,94.49,311.817,3.3
2026-06-10T01:39:47.440Z,97.15,320.595,3.3
2026-06-10T01:39:47.642Z,86.45,285.285,3.3
2026-06-10T01:39:47.844Z,58.62,193.446,3.3
2026-06-10T01:39:48.045Z,36.91,121.803,3.3
2026-06-10T01:39:48.247Z,2.73,9.009,3.3
2026-06-10T01:39:48.448Z,0.75,2.475,3.3
2026-06-10T01:39:48.648Z,0.05,0.165,3.3
2026-06-10T01:39:48.851Z,0.02,0.066,3.3
2026-06-10T01:39:49.052Z,0.01,0.033,3.3
2026-06-10T01:39:49.253Z,0,0,3.3
2026-06-10T01:39:49.454Z,0,0,3.3
2026-06-10T01:39:49.656Z,0,0,3.3
2026-06-10T01:39:49.858Z,0,0,3.3
2026-06-10T01:39:50.059Z,0,0,3.3
2026-06-10T01:39:50.261Z,0,0,3.3
2026-06-10T01:39:50.462Z,0.01,0.033,3.3
2026-06-10T01:39:50.663Z,0.01,0.033,3.3
2026-06-10T01:39:50.864Z,0.01,0.033,3.3
2026-06-10T01:39:51.066Z,0,0,3.3
2026-06-10T01:39:51.267Z,0,0,3.3
2026-06-10T01:39:51.469Z,0.01,0.033,3.3
2026-06-10T01:39:51.670Z,0.01,0.033,3.3
2026-06-10T01:39:51.872Z,0.01,0.033,3.3
2026-06-10T01:39:52.074Z,0.01,0.033,3.3
2026-06-10T01:39:52.275Z,0,0,3.3
2026-06-10T01:39:52.476Z,0.01,0.033,3.3
2026-06-10T01:39:52.677Z,0.01,0.033,3.3
2026-06-10T01:39:52.878Z,0.01,0.033,3.3
2026-06-10T01:39:53.080Z,0.01,0.033,3.3
2026-06-10T01:39:53.282Z,0.01,0.033,3.3
2026-06-10T01:39:53.483Z,0.02,0.066,3.3
2026-06-10T01:39:53.686Z,0.02,0.066,3.3
2026-06-10T01:39:53.887Z,0.02,0.066,3.3
2026-06-10T01:39:54.088Z,0.02,0.066,3.3
2026-06-10T01:39:54.289Z,0.01,0.033,3.3
2026-06-10T01:39:54.490Z,0.01,0.033,3.3
2026-06-10T01:39:54.691Z,0.01,0.033,3.3
2026-06-10T01:39:54.892Z,0.01,0.033,3.3
2026-06-10T01:39:55.093Z,0.02,0.066,3.3
2026-06-10T01:39:55.294Z,0.02,0.066,3.3
2026-06-10T01:39:55.495Z,0.02,0.066,3.3
2026-06-10T01:39:55.696Z,0.02,0.066,3.3
2026-06-10T01:39:55.897Z,0.02,0.066,3.3
2026-06-10T01:39:56.100Z,0.01,0.033,3.3
2026-06-10T01:39:56.300Z,0.01,0.033,3.3
2026-06-10T01:39:56.502Z,0.01,0.033,3.3
2026-06-10T01:39:56.704Z,0.02,0.066,3.3
2026-06-10T01:39:56.904Z,0.01,0.033,3.3
2026-06-10T01:39:57.106Z,0.01,0.033,3.3
2026-06-10T01:39:57.308Z,0.01,0.033,3.3
2026-06-10T01:39:57.515Z,0.02,0.066,3.3
2026-06-10T01:39:57.715Z,0.02,0.066,3.3
2026-06-10T01:39:57.917Z,0.02,0.066,3.3
2026-06-10T01:39:58.119Z,0.01,0.033,3.3
2026-06-10T01:39:58.320Z,0.01,0.033,3.3
2026-06-10T01:39:58.520Z,0.01,0.033,3.3
2026-06-10T01:39:58.721Z,0.02,0.066,3.3
2026-06-10T01:39:58.922Z,0.02,0.066,3.3
2026-06-10T01:39:59.123Z,0.02,0.066,3.3
2026-06-10T01:39:59.325Z,0.01,0.033,3.3
2026-06-10T01:39:59.526Z,0.01,0.033,3.3
2026-06-10T01:39:59.728Z,0.02,0.066,3.3
2026-06-10T01:39:59.930Z,0.01,0.033,3.3
2026-06-10T01:40:00.133Z,0.01,0.033,3.3
2026-06-10T01:40:00.335Z,0.01,0.033,3.3
2026-06-10T01:40:00.536Z,0.02,0.066,3.3
2026-06-10T01:40:00.736Z,0.02,0.066,3.3
2026-06-10T01:40:00.937Z,0.02,0.066,3.3
2026-06-10T01:40:01.139Z,0.02,0.066,3.3
2026-06-10T01:40:01.340Z,0.02,0.066,3.3
2026-06-10T01:40:01.541Z,0.01,0.033,3.3
2026-06-10T01:40:01.743Z,0.01,0.033,3.3
2026-06-10T01:40:01.943Z,0.01,0.033,3.3
2026-06-10T01:40:02.145Z,0.01,0.033,3.3
2026-06-10T01:40:02.347Z,0.01,0.033,3.3
2026-06-10T01:40:02.547Z,0.02,0.066,3.3
2026-06-10T01:40:02.749Z,0.02,0.066,3.3
2026-06-10T01:40:02.950Z,0.02,0.066,3.3
2026-06-10T01:40:03.152Z,0.02,0.066,3.3
2026-06-10T01:40:03.354Z,0.02,0.066,3.3
2026-06-10T01:40:03.554Z,0.02,0.066,3.3
2026-06-10T01:40:03.757Z,0.02,0.066,3.3
2026-06-10T01:40:03.957Z,0.01,0.033,3.3
2026-06-10T01:40:04.159Z,0.01,0.033,3.3
2026-06-10T01:40:04.361Z,0.01,0.033,3.3
2026-06-10T01:40:04.562Z,0.01,0.033,3.3
2026-06-10T01:40:04.762Z,0.02,0.066,3.3
2026-06-10T01:40:04.963Z,0.02,0.066,3.3
2026-06-10T01:40:05.164Z,0.01,0.033,3.3
2026-06-10T01:40:05.365Z,0.01,0.033,3.3
2026-06-10T01:40:05.566Z,0.01,0.033,3.3
2026-06-10T01:40:05.767Z,0.02,0.066,3.3
2026-06-10T01:40:05.968Z,0.02,0.066,3.3
2026-06-10T01:40:06.170Z,0.02,0.066,3.3
2026-06-10T01:40:06.371Z,0.02,0.066,3.3
2026-06-10T01:40:06.572Z,0.01,0.033,3.3
2026-06-10T01:40:06.777Z,0.01,0.033,3.3
2026-06-10T01:40:06.979Z,0.01,0.033,3.3
2026-06-10T01:40:07.180Z,0.01,0.033,3.3
2026-06-10T01:40:07.385Z,0.02,0.066,3.3
2026-06-10T01:40:07.586Z,0.02,0.066,3.3
2026-06-10T01:40:07.786Z,0.02,0.066,3.3
2026-06-10T01:40:07.988Z,0.02,0.066,3.3
2026-06-10T01:40:08.189Z,0.02,0.066,3.3
2026-06-10T01:40:08.390Z,0.02,0.066,3.3
2026-06-10T01:40:08.592Z,0.01,0.033,3.3
2026-06-10T01:40:08.794Z,0.01,0.033,3.3
2026-06-10T01:40:08.996Z,0.02,0.066,3.3
2026-06-10T01:40:09.195Z,0.02,0.066,3.3
2026-06-10T01:40:09.395Z,0.01,0.033,3.3
2026-06-10T01:40:09.596Z,0.01,0.033,3.3
2026-06-10T01:40:09.797Z,0.01,0.033,3.3
2026-06-10T01:40:09.999Z,0.01,0.033,3.3
2026-06-10T01:40:10.199Z,0.02,0.066,3.3
2026-06-10T01:40:10.402Z,0.02,0.066,3.3
2026-06-10T01:40:10.604Z,0.02,0.066,3.3
2026-06-10T01:40:10.805Z,0.01,0.033,3.3
2026-06-10T01:40:11.007Z,0.01,0.033,3.3
2026-06-10T01:40:11.209Z,0.01,0.033,3.3
2026-06-10T01:40:11.411Z,0.01,0.033,3.3
2026-06-10T01:40:11.612Z,0.02,0.066,3.3
2026-06-10T01:40:11.814Z,0.02,0.066,3.3
2026-06-10T01:40:12.015Z,0.02,0.066,3.3
2026-06-10T01:40:12.216Z,0.01,0.033,3.3
2026-06-10T01:40:12.418Z,0.01,0.033,3.3
2026-06-10T01:40:12.621Z,0.01,0.033,3.3
2026-06-10T01:40:12.822Z,0.02,0.066,3.3
2026-06-10T01:40:13.023Z,0.02,0.066,3.3
2026-06-10T01:40:13.225Z,0.02,0.066,3.3
2026-06-10T01:40:13.426Z,0.01,0.033,3.3
2026-06-10T01:40:13.627Z,0.01,0.033,3.3
2026-06-10T01:40:13.827Z,0.01,0.033,3.3
2026-06-10T01:40:14.029Z,0.01,0.033,3.3
2026-06-10T01:40:14.230Z,0.02,0.066,3.3
2026-06-10T01:40:14.431Z,0.02,0.066,3.3
2026-06-10T01:40:14.633Z,0.02,0.066,3.3
2026-06-10T01:40:14.835Z,0.02,0.066,3.3
2026-06-10T01:40:15.035Z,0.01,0.033,3.3
2026-06-10T01:40:15.238Z,0.02,0.066,3.3
2026-06-10T01:40:15.438Z,0.02,0.066,3.3
2026-06-10T01:40:15.640Z,0.02,0.066,3.3
2026-06-10T01:40:15.842Z,0.02,0.066,3.3
2026-06-10T01:40:16.044Z,0.02,0.066,3.3
2026-06-10T01:40:16.245Z,0.02,0.066,3.3
2026-06-10T01:40:16.446Z,0.02,0.066,3.3
2026-06-10T01:40:16.648Z,0.01,0.033,3.3
2026-06-10T01:40:16.850Z,0.01,0.033,3.3
2026-06-10T01:40:17.053Z,0.02,0.066,3.3
2026-06-10T01:40:17.255Z,0.02,0.066,3.3
2026-06-10T01:40:17.457Z,0.02,0.066,3.3
2026-06-10T01:40:17.659Z,0.02,0.066,3.3
2026-06-10T01:40:17.860Z,0.02,0.066,3.3
2026-06-10T01:40:18.063Z,0.01,0.033,3.3
2026-06-10T01:40:18.265Z,0.01,0.033,3.3
2026-06-10T01:40:18.467Z,0.01,0.033,3.3
2026-06-10T01:40:18.669Z,0.01,0.033,3.3
2026-06-10T01:40:18.869Z,0.01,0.033,3.3
2026-06-10T01:40:19.071Z,0.01,0.033,3.3
2026-06-10T01:40:19.273Z,0.01,0.033,3.3
2026-06-10T01:40:19.474Z,0.01,0.033,3.3
2026-06-10T01:40:19.677Z,0.02,0.066,3.3
2026-06-10T01:40:19.878Z,0.01,0.033,3.3
2026-06-10T01:40:20.080Z,0.01,0.033,3.3
2026-06-10T01:40:20.281Z,0.02,0.066,3.3
2026-06-10T01:40:20.482Z,0.02,0.066,3.3
2026-06-10T01:40:20.682Z,0.02,0.066,3.3
2026-06-10T01:40:20.883Z,0.01,0.033,3.3
2026-06-10T01:40:21.084Z,0.01,0.033,3.3
2026-06-10T01:40:21.285Z,0.01,0.033,3.3
2026-06-10T01:40:21.487Z,0.02,0.066,3.3
2026-06-10T01:40:21.688Z,0.02,0.066,3.3
2026-06-10T01:40:21.890Z,0.02,0.066,3.3
2026-06-10T01:40:22.091Z,0.02,0.066,3.3
2026-06-10T01:40:22.292Z,0.02,0.066,3.3
2026-06-10T01:40:22.494Z,0.01,0.033,3.3
2026-06-10T01:40:22.694Z,0.01,0.033,3.3
2026-06-10T01:40:22.896Z,0,0,3.3
2026-06-10T01:40:23.098Z,0,0,3.3
2026-06-10T01:40:23.300Z,0,0,3.3
2026-06-10T01:40:23.501Z,0.01,0.033,3.3
2026-06-10T01:40:23.703Z,0.01,0.033,3.3
2026-06-10T01:40:23.904Z,0.02,0.066,3.3
2026-06-10T01:40:24.106Z,0.02,0.066,3.3
2026-06-10T01:40:24.307Z,0.01,0.033,3.3
2026-06-10T01:40:24.509Z,0.02,0.066,3.3
2026-06-10T01:40:24.711Z,0.02,0.066,3.3
2026-06-10T01:40:24.912Z,0.02,0.066,3.3
2026-06-10T01:40:25.114Z,0.02,0.066,3.3
2026-06-10T01:40:25.317Z,0.01,0.033,3.3
2026-06-10T01:40:25.518Z,0.01,0.033,3.3
2026-06-10T01:40:25.719Z,0.02,0.066,3.3
2026-06-10T01:40:25.919Z,0.02,0.066,3.3
2026-06-10T01:40:26.120Z,0.02,0.066,3.3
2026-06-10T01:40:26.320Z,0.02,0.066,3.3
2026-06-10T01:40:26.522Z,0.02,0.066,3.3
2026-06-10T01:40:26.724Z,0.01,0.033,3.3
2026-06-10T01:40:26.926Z,0.01,0.033,3.3
2026-06-10T01:40:27.128Z,0.02,0.066,3.3
2026-06-10T01:40:27.329Z,0.02,0.066,3.3
2026-06-10T01:40:27.530Z,0.02,0.066,3.3
2026-06-10T01:40:27.732Z,0.02,0.066,3.3
2026-06-10T01:40:27.934Z,0.01,0.033,3.3
2026-06-10T01:40:28.135Z,0.02,0.066,3.3
2026-06-10T01:40:28.336Z,0.02,0.066,3.3
2026-06-10T01:40:28.536Z,0.02,0.066,3.3
2026-06-10T01:40:28.738Z,0.02,0.066,3.3
2026-06-10T01:40:28.940Z,0.02,0.066,3.3
2026-06-10T01:40:29.142Z,0.01,0.033,3.3
2026-06-10T01:40:29.343Z,0.02,0.066,3.3
2026-06-10T01:40:29.544Z,0.02,0.066,3.3
2026-06-10T01:40:29.745Z,0.02,0.066,3.3
2026-06-10T01:40:29.946Z,0.02,0.066,3.3
2026-06-10T01:40:30.148Z,0.01,0.033,3.3
2026-06-10T01:40:30.353Z,0.02,0.066,3.3
2026-06-10T01:40:30.551Z,0.01,0.033,3.3
2026-06-10T01:40:30.752Z,0.01,0.033,3.3
2026-06-10T01:40:30.955Z,0.02,0.066,3.3
2026-06-10T01:40:31.157Z,0.02,0.066,3.3
2026-06-10T01:40:31.362Z,0.02,0.066,3.3
2026-06-10T01:40:31.561Z,0.02,0.066,3.3
2026-06-10T01:40:31.762Z,0.02,0.066,3.3
2026-06-10T01:40:31.965Z,0.02,0.066,3.3
2026-06-10T01:40:32.167Z,0.01,0.033,3.3
2026-06-10T01:40:32.370Z,0.01,0.033,3.3
2026-06-10T01:40:32.572Z,0.01,0.033,3.3
2026-06-10T01:40:32.774Z,0.01,0.033,3.3
2026-06-10T01:40:32.975Z,0.01,0.033,3.3
2026-06-10T01:40:33.177Z,0.01,0.033,3.3
2026-06-10T01:40:33.387Z,0.01,0.033,3.3
2026-06-10T01:40:33.589Z,0.02,0.066,3.3
2026-06-10T01:40:33.791Z,0.02,0.066,3.3
2026-06-10T01:40:33.993Z,0.03,0.099,3.3
2026-06-10T01:40:34.194Z,0.02,0.066,3.3
2026-06-10T01:40:34.396Z,0.02,0.066,3.3
2026-06-10T01:40:34.598Z,0.01,0.033,3.3
2026-06-10T01:40:34.799Z,0.01,0.033,3.3
2026-06-10T01:40:35.001Z,0.01,0.033,3.3
2026-06-10T01:40:35.202Z,0,0,3.3
2026-06-10T01:40:35.403Z,0.01,0.033,3.3
2026-06-10T01:40:35.604Z,0.01,0.033,3.3
2026-06-10T01:40:35.804Z,0.01,0.033,3.3
2026-06-10T01:40:36.005Z,0.01,0.033,3.3
2026-06-10T01:40:36.205Z,0,0,3.3
2026-06-10T01:40:36.408Z,0.01,0.033,3.3
2026-06-10T01:40:36.608Z,0.01,0.033,3.3
2026-06-10T01:40:36.810Z,0,0,3.3
2026-06-10T01:40:37.012Z,0,0,3.3
2026-06-10T01:40:37.213Z,0.01,0.033,3.3
2026-06-10T01:40:37.414Z,0.01,0.033,3.3
2026-06-10T01:40:37.616Z,0.01,0.033,3.3
2026-06-10T01:40:37.818Z,0.01,0.033,3.3
2026-06-10T01:40:38.019Z,0.01,0.033,3.3
2026-06-10T01:40:38.219Z,0.01,0.033,3.3
2026-06-10T01:40:38.421Z,0.01,0.033,3.3
2026-06-10T01:40:38.623Z,0.01,0.033,3.3
2026-06-10T01:40:38.825Z,0.01,0.033,3.3
2026-06-10T01:40:39.027Z,0.02,0.066,3.3
2026-06-10T01:40:39.229Z,0.02,0.066,3.3
2026-06-10T01:40:39.431Z,0.02,0.066,3.3
2026-06-10T01:40:39.632Z,16.19,53.427,3.3
2026-06-10T01:40:39.834Z,57.25,188.925,3.3
2026-06-10T01:40:40.035Z,65.58,216.414,3.3
2026-06-10T01:40:40.236Z,64.99,214.467,3.3
2026-06-10T01:40:40.436Z,71.89,237.237,3.3
2026-06-10T01:40:40.637Z,72.19,238.227,3.3
2026-06-10T01:40:40.838Z,63.1,208.23,3.3
2026-06-10T01:40:41.039Z,56.48,186.384,3.3
2026-06-10T01:40:41.241Z,52.35,172.755,3.3
2026-06-10T01:40:41.443Z,51.64,170.412,3.3
2026-06-10T01:40:41.644Z,56.88,187.704,3.3
2026-06-10T01:40:41.846Z,66.17,218.361,3.3
2026-06-10T01:40:42.047Z,68.23,225.159,3.3
2026-06-10T01:40:42.249Z,64.74,213.642,3.3
2026-06-10T01:40:42.451Z,62.6,206.58,3.3
2026-06-10T01:40:42.652Z,64.24,211.992,3.3
2026-06-10T01:40:42.855Z,64.75,213.675,3.3
2026-06-10T01:40:43.057Z,65.49,216.117,3.3
2026-06-10T01:40:43.258Z,63.46,209.418,3.3
2026-06-10T01:40:43.459Z,64.14,211.662,3.3
2026-06-10T01:40:43.661Z,105.18,347.094,3.3
2026-06-10T01:40:43.863Z,142.51,470.283,3.3
2026-06-10T01:40:44.064Z,109.25,360.525,3.3
2026-06-10T01:40:44.265Z,104.27,344.091,3.3
2026-06-10T01:40:44.467Z,115.52,381.216,3.3
2026-06-10T01:40:44.669Z,117.75,388.575,3.3
2026-06-10T01:40:44.870Z,101.06,333.498,3.3
2026-06-10T01:40:45.071Z,101.91,336.303,3.3
2026-06-10T01:40:45.271Z,100.4,331.32,3.3
2026-06-10T01:40:45.473Z,98.83,326.139,3.3
2026-06-10T01:40:45.676Z,107.54,354.882,3.3
2026-06-10T01:40:45.878Z,121.83,402.039,3.3
2026-06-10T01:40:46.079Z,119.72,395.076,3.3
2026-06-10T01:40:46.281Z,99.76,329.208,3.3
2026-06-10T01:40:46.482Z,93.58,308.814,3.3
2026-06-10T01:40:46.684Z,93.49,308.517,3.3
2026-06-10T01:40:46.886Z,94.32,311.256,3.3
2026-06-10T01:40:47.087Z,94.65,312.345,3.3
2026-06-10T01:40:47.288Z,99.72,329.076,3.3
2026-06-10T01:40:47.488Z,94.18,310.794,3.3
2026-06-10T01:40:47.690Z,67.88,224.004,3.3
2026-06-10T01:40:47.891Z,45.83,151.239,3.3
2026-06-10T01:40:48.092Z,11.13,36.729,3.3
2026-06-10T01:40:48.293Z,1.39,4.587,3.3
2026-06-10T01:40:48.495Z,0.07,0.231,3.3
2026-06-10T01:40:48.697Z,0.03,0.099,3.3
2026-06-10T01:40:48.900Z,0.01,0.033,3.3
